1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
232200;Nötigung § 240 StGB;2012;68,211;41,896;26,315;2,586;1,497;1,089;3,373;1,628;1,745;3,939;1,944;1,995;51,245;31,739;19,506;7,068;5,088;1,980;58,313;36,827;21,486;
232200;Nötigung § 240 StGB;2013;70,435;42,870;27,565;2,452;1,345;1,107;3,592;1,577;2,015;4,135;2,037;2,098;52,939;32,679;20,260;7,317;5,232;2,085;60,256;37,911;22,345;
232200;Nötigung § 240 StGB;2014;71,203;42,873;28,330;2,539;1,326;1,213;3,794;1,584;2,210;4,008;1,976;2,032;53,178;32,517;20,661;7,684;5,470;2,214;60,862;37,987;22,875;
232200;Nötigung § 240 StGB;2015;70,365;42,160;28,205;2,439;1,309;1,130;3,600;1,504;2,096;3,904;1,892;2,012;52,779;32,030;20,749;7,643;5,425;2,218;60,422;37,455;22,967;
232200;Nötigung § 240 StGB;2016;74,179;43,718;30,461;2,556;1,357;1,199;3,916;1,579;2,337;4,299;2,021;2,278;55,252;33,081;22,171;8,156;5,680;2,476;63,408;38,761;24,647;
232200;Nötigung § 240 StGB;2017;73,962;44,186;29,776;2,568;1,461;1,107;3,823;1,739;2,084;4,254;2,113;2,141;55,158;33,147;22,011;8,159;5,726;2,433;63,317;38,873;24,444;
232200;Nötigung § 240 StGB;2018;73,104;43,987;29,117;2,528;1,357;1,171;3,633;1,729;1,904;4,232;2,159;2,073;54,200;32,762;21,438;8,511;5,980;2,531;62,711;38,742;23,969;
232200;Nötigung § 240 StGB;2019;72,238;43,205;29,033;2,697;1,525;1,172;3,619;1,802;1,817;4,014;2,065;1,949;53,429;31,895;21,534;8,479;5,918;2,561;61,908;37,813;24,095;
232200;Nötigung § 240 StGB;2020;76,255;45,625;30,630;2,526;1,356;1,170;3,433;1,690;1,743;4,187;2,004;2,183;56,691;34,110;22,581;9,418;6,465;2,953;66,109;40,575;25,534;
232200;Nötigung § 240 StGB;2021;73,940;44,192;29,748;2,514;1,354;1,160;2,996;1,397;1,599;3,963;1,939;2,024;54,925;32,841;22,084;9,542;6,661;2,881;64,467;39,502;24,965;857690
232200;Nötigung § 240 StGB;2022;70,303;42,159;28,144;2,657;1,480;1,177;2,665;1,302;1,363;3,360;1,616;1,744;52,407;31,367;21,040;9,214;6,394;2,820;61,621;37,761;23,860;857690
232300;Bedrohung § 241 StGB;2000;90,446;51,341;39,105;4,437;2,629;1,808;7,130;4,124;3,006;7,699;4,367;3,332;65,729;36,886;28,843;5,451;3,335;2,116;71,180;40,221;30,959;
232300;Bedrohung § 241 StGB;2001;105,302;58,506;46,796;5,308;3,093;2,215;8,897;5,004;3,893;9,044;5,017;4,027;75,410;41,408;34,002;6,643;3,984;2,659;82,053;45,392;36,661;
232300;Bedrohung § 241 StGB;2002;109,723;59,590;50,133;5,513;3,208;2,305;8,996;4,887;4,109;8,983;4,791;4,192;79,182;42,447;36,735;7,049;4,257;2,792;86,231;46,704;39,527;
232300;Bedrohung § 241 StGB;2003;108,188;58,763;49,425;5,180;3,069;2,111;8,738;4,750;3,988;8,402;4,484;3,918;78,747;42,092;36,655;7,121;4,368;2,753;85,868;46,460;39,408;
232300;Bedrohung § 241 StGB;2004;109,788;59,305;50,483;5,228;2,960;2,268;8,943;4,870;4,073;8,216;4,334;3,882;80,178;42,676;37,502;7,223;4,465;2,758;87,401;47,141;40,260;
232300;Bedrohung § 241 StGB;2005;112,245;60,478;51,767;5,107;2,983;2,124;9,285;4,901;4,384;8,800;4,638;4,162;81,641;43,418;38,223;7,412;4,538;2,874;89,053;47,956;41,097;
232300;Bedrohung § 241 StGB;2006;118,058;63,069;54,989;5,434;3,101;2,333;10,074;5,292;4,782;9,545;4,893;4,652;85,279;45,051;40,228;7,726;4,732;2,994;93,005;49,783;43,222;
232300;Bedrohung § 241 StGB;2007;117,935;63,878;54,057;5,468;3,189;2,279;10,660;5,660;5,000;10,133;5,292;4,841;83,829;44,910;38,919;7,845;4,827;3,018;91,674;49,737;41,937;
232300;Bedrohung § 241 StGB;2008;114,068;61,988;52,080;5,117;2,904;2,213;9,738;5,195;4,543;9,782;4,987;4,795;81,679;44,222;37,457;7,752;4,680;3,072;89,431;48,902;40,529;
232300;Bedrohung § 241 StGB;2009;119,164;64,766;54,398;5,384;3,077;2,307;9,812;5,104;4,708;10,532;5,538;4,994;85,099;45,865;39,234;8,337;5,182;3,155;93,436;51,047;42,389;
232300;Bedrohung § 241 StGB;2010;115,153;61,791;53,362;5,171;2,923;2,248;8,979;4,467;4,512;9,550;4,732;4,818;83,315;44,641;38,674;8,138;5,028;3,110;91,453;49,669;41,784;
232300;Bedrohung § 241 StGB;2011;112,270;60,907;51,363;4,738;2,711;2,027;8,461;4,269;4,192;9,264;4,712;4,552;81,699;44,200;37,499;8,108;5,015;3,093;89,807;49,215;40,592;
232300;Bedrohung § 241 StGB;2012;114,913;62,243;52,670;4,607;2,669;1,938;7,921;4,061;3,860;8,678;4,329;4,349;85,189;46,011;39,178;8,518;5,173;3,345;93,707;51,184;42,523;
232300;Bedrohung § 241 StGB;2013;114,858;62,200;52,658;4,667;2,640;2,027;7,854;4,005;3,849;8,412;4,243;4,169;85,087;46,011;39,076;8,838;5,301;3,537;93,925;51,312;42,613;
232300;Bedrohung § 241 StGB;2014;116,726;63,931;52,795;4,794;2,650;2,144;8,169;4,212;3,957;7,884;4,127;3,757;86,764;47,407;39,357;9,115;5,535;3,580;95,879;52,942;42,937;
232300;Bedrohung § 241 StGB;2015;117,261;65,005;52,256;4,734;2,680;2,054;7,782;4,150;3,632;7,974;4,197;3,777;87,491;48,401;39,090;9,280;5,577;3,703;96,771;53,978;42,793;
232300;Bedrohung § 241 StGB;2016;124,122;69,849;54,273;5,378;3,121;2,257;8,503;4,808;3,695;8,436;4,672;3,764;92,247;51,487;40,760;9,558;5,761;3,797;101,805;57,248;44,557;
232300;Bedrohung § 241 StGB;2017;123,079;69,501;53,578;5,907;3,548;2,359;8,408;4,860;3,548;8,264;4,562;3,702;90,788;50,796;39,992;9,712;5,735;3,977;100,500;56,531;43,969;
232300;Bedrohung § 241 StGB;2018;122,750;68,815;53,935;5,826;3,353;2,473;8,366;4,740;3,626;8,077;4,638;3,439;90,433;50,132;40,301;10,048;5,952;4,096;100,481;56,084;44,397;
232300;Bedrohung § 241 StGB;2019;122,103;68,791;53,312;5,910;3,457;2,453;8,304;4,797;3,507;7,967;4,550;3,417;89,508;49,866;39,642;10,414;6,121;4,293;99,922;55,987;43,935;
232300;Bedrohung § 241 StGB;2020;127,646;72,923;54,723;5,576;3,263;2,313;8,110;4,742;3,368;8,149;4,666;3,483;94,103;53,314;40,789;11,708;6,938;4,770;105,811;60,252;45,559;
232300;Bedrohung § 241 StGB;2021;155,385;89,723;65,662;7,354;4,378;2,976;9,743;5,619;4,124;9,700;5,569;4,131;113,805;65,221;48,584;14,783;8,936;5,847;128,588;74,157;54,431;857834
232300;Bedrohung § 241 StGB;2022;198,433;116,246;82,187;10,653;6,430;4,223;13,952;8,407;5,545;12,172;7,087;5,085;142,619;82,707;59,912;19,037;11,615;7,422;161,656;94,322;67,334;857834
232400;Nachstellung (Stalking) gemäß § 238 StGB;2007;12,139;2,284;9,855;131;36;95;484;48;436;950;103;847;9,957;1,841;8,116;617;256;361;10,574;2,097;8,477;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2008;31,549;6,124;25,425;434;148;286;1,314;152;1,162;2,490;280;2,210;25,660;4,915;20,745;1,651;629;1,022;27,311;5,544;21,767;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2009;30,763;6,265;24,498;450;161;289;1,218;113;1,105;2,640;311;2,329;24,778;4,995;19,783;1,677;685;992;26,455;5,680;20,775;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2010;28,870;5,961;22,909;443;171;272;1,289;157;1,132;2,467;282;2,185;23,019;4,677;18,342;1,652;674;978;24,671;5,351;19,320;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2011;26,876;5,462;21,414;416;153;263;1,227;140;1,087;2,202;256;1,946;21,536;4,298;17,238;1,495;615;880;23,031;4,913;18,118;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2012;26,360;5,143;21,217;432;122;310;1,101;110;991;2,036;232;1,804;21,296;4,089;17,207;1,495;590;905;22,791;4,679;18,112;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2013;25,517;5,062;20,455;427;154;273;1,143;128;1,015;1,769;183;1,586;20,738;4,059;16,679;1,440;538;902;22,178;4,597;17,581;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2014;23,303;4,621;18,682;377;117;260;1,063;120;943;1,654;177;1,477;18,814;3,696;15,118;1,395;511;884;20,209;4,207;16,002;
232400;Nachstellung (Stalking) gemäß § 238 StGB;2015;21,070;4,129;16,941;343;122;221;817;101;716;1,402;137;1,265;17,239;3,323;13,916;1,269;446;823;18,508;3,769;14,739;
232400;Nachstellung (Stalking) § 238 StGB;2016;19,949;3,834;16,115;336;115;221;806;96;710;1,253;117;1,136;16,303;3,043;13,260;1,251;463;788;17,554;3,506;14,048;
232400;Nachstellung (Stalking) § 238 StGB;2017;19,750;3,751;15,999;338;126;212;829;111;718;1,340;126;1,214;16,060;2,996;13,064;1,183;392;791;17,243;3,388;13,855;
232400;Nachstellung (Stalking) § 238 StGB;2018;20,280;3,824;16,456;346;107;239;798;74;724;1,462;164;1,298;16,423;3,020;13,403;1,251;459;792;17,674;3,479;14,195;
232400;Nachstellung (Stalking) § 238 StGB;2019;20,204;3,772;16,432;398;157;241;821;117;704;1,279;130;1,149;16,440;2,936;13,504;1,266;432;834;17,706;3,368;14,338;
232400;Nachstellung (Stalking) § 238 StGB;2020;20,997;4,023;16,974;380;154;226;751;127;624;1,385;133;1,252;17,193;3,166;14,027;1,288;443;845;18,481;3,609;14,872;
232400;Nachstellung (Stalking) § 238 StGB;2021;22,091;4,398;17,693;404;140;264;803;131;672;1,393;167;1,226;18,068;3,443;14,625;1,423;517;906;19,491;3,960;15,531;857978
232400;Nachstellung (Stalking) § 238 StGB;2022;23,082;4,454;18,628;460;147;313;822;136;686;1,321;147;1,174;18,925;3,493;15,432;1,554;531;1,023;20,479;4,024;16,455;857978
232500;Zwangsheirat § 237 StGB;2012;63;8;55;1;0;1;17;1;16;25;1;24;19;5;14;1;1;0;6;6;0;
232500;Zwangsheirat § 237 StGB;2013;62;3;59;3;0;3;22;0;22;13;1;12;24;2;22;0;0;0;24;2;22;
232500;Zwangsheirat § 237 StGB;2014;62;5;57;2;0;2;23;1;22;22;2;20;15;2;13;0;0;0;15;2;13;
232500;Zwangsheirat § 237 StGB;2015;52;5;47;0;0;0;12;1;11;22;1;21;18;3;15;0;0;0;18;3;15;
232500;Zwangsheirat § 237 StGB;2016;68;1;67;1;0;1;25;0;25;21;0;21;20;1;19;1;0;1;21;1;20;
232500;Zwangsheirat § 237 StGB;2017;81;6;75;5;0;5;29;0;29;22;2;20;25;4;21;0;0;0;25;4;21;
232500;Zwangsheirat § 237 StGB;2018;76;4;72;7;0;7;23;0;23;27;2;25;19;2;17;0;0;0;19;2;17;
232500;Zwangsheirat § 237 StGB;2019;76;4;72;5;2;3;29;0;29;24;1;23;18;1;17;0;0;0;18;1;17;
232500;Zwangsheirat § 237 StGB;2020;82;5;77;3;0;3;37;2;35;24;0;24;18;3;15;0;0;0;18;3;15;
232500;Zwangsheirat § 237 StGB;2021;79;8;71;2;0;2;36;2;34;21;2;19;20;4;16;0;0;0;20;4;16;858122
232500;Zwangsheirat § 237 StGB;2022;68;7;61;3;1;2;31;1;30;15;2;13;19;3;16;0;0;0;19;3;16;858122
233000;Erpresserischer Menschenraub § 239a StGB ;2000;120;80;40;11;5;6;9;5;4;18;15;3;76;52;24;6;3;3;82;55;27;
233000;Erpresserischer Menschenraub § 239a StGB ;2001;128;90;38;7;5;2;13;9;4;11;8;3;93;67;26;4;1;3;97;68;29;
233000;Erpresserischer Menschenraub § 239a StGB ;2002;120;71;49;12;7;5;5;3;2;17;10;7;80;46;34;6;5;1;86;51;35;
233000;Erpresserischer Menschenraub § 239a StGB ;2003;125;90;35;10;6;4;8;7;1;4;4;0;96;67;29;7;6;1;103;73;30;
233000;Erpresserischer Menschenraub § 239a StGB ;2004;129;80;49;8;6;2;8;5;3;14;11;3;91;51;40;8;7;1;99;58;41;
233000;Erpresserischer Menschenraub § 239a StGB ;2005;129;81;48;6;3;3;6;4;2;12;10;2;93;60;33;12;4;8;105;64;41;
233000;Erpresserischer Menschenraub § 239a StGB ;2006;126;87;39;8;7;1;5;3;2;12;8;4;93;65;28;8;4;4;101;69;32;
233000;Erpresserischer Menschenraub § 239a StGB ;2007;108;79;29;11;7;4;5;4;1;18;16;2;66;46;20;8;6;2;74;52;22;
233000;Erpresserischer Menschenraub § 239a StGB ;2008;109;54;55;5;4;1;4;4;0;16;11;5;73;29;44;11;6;5;84;35;49;
233000;Erpresserischer Menschenraub § 239a StGB ;2009;123;74;49;7;4;3;1;1;0;12;6;6;97;60;37;6;3;3;103;63;40;
233000;Erpresserischer Menschenraub § 239a StGB ;2010;121;70;51;2;2;0;9;5;4;17;10;7;83;47;36;10;6;4;93;53;40;
233000;Erpresserischer Menschenraub § 239a StGB ;2011;110;72;38;3;1;2;5;4;1;13;7;6;77;52;25;12;8;4;89;60;29;
233000;Erpresserischer Menschenraub § 239a StGB ;2012;112;76;36;5;4;1;7;3;4;15;11;4;81;57;24;4;1;3;85;58;27;
233000;Erpresserischer Menschenraub § 239a StGB ;2013;111;68;43;5;1;4;6;3;3;17;11;6;74;50;24;9;3;6;83;53;30;
233000;Erpresserischer Menschenraub § 239a StGB;2014;104;73;31;1;1;0;12;8;4;20;14;6;60;42;18;11;8;3;71;50;21;
233000;Erpresserischer Menschenraub § 239a StGB;2015;88;66;22;2;1;1;8;6;2;9;9;0;62;47;15;7;3;4;69;50;19;
233000;Erpresserischer Menschenraub § 239a StGB;2016;83;52;31;2;1;1;3;2;1;8;8;0;66;38;28;4;3;1;70;41;29;
233000;Erpresserischer Menschenraub § 239a StGB;2017;104;76;28;1;1;0;4;1;3;13;9;4;77;58;19;9;7;2;86;65;21;
233000;Erpresserischer Menschenraub § 239a StGB;2018;79;59;20;1;0;1;6;6;0;10;7;3;58;43;15;4;3;1;62;46;16;
233000;Erpresserischer Menschenraub § 239a StGB;2019;80;55;25;7;2;5;4;4;0;12;10;2;53;37;16;4;2;2;57;39;18;
233000;Erpresserischer Menschenraub § 239a StGB;2020;93;68;25;1;1;0;11;8;3;19;16;3;60;42;18;2;1;1;62;43;19;
233000;Erpresserischer Menschenraub § 239a StGB;2021;83;61;22;7;5;2;5;4;1;12;10;2;48;37;11;11;5;6;59;42;17;859130
233000;Erpresserischer Menschenraub § 239a StGB;2022;102;78;24;3;2;1;8;7;1;19;17;2;62;43;19;10;9;1;72;52;20;859130
233100;erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute und Poststellen;2000;19;10;9;0;0;0;1;1;0;0;0;0;17;9;8;1;0;1;18;9;9;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2001;31;19;12;0;0;0;1;0;1;2;1;1;26;17;9;2;1;1;28;18;10;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2002;23;10;13;0;0;0;0;0;0;2;1;1;18;6;12;3;3;0;21;9;12;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2003;12;6;6;0;0;0;0;0;0;0;0;0;12;6;6;0;0;0;12;6;6;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2004;18;8;10;0;0;0;0;0;0;0;0;0;16;6;10;2;2;0;18;8;10;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2005;14;3;11;0;0;0;0;0;0;0;0;0;11;3;8;3;0;3;14;3;11;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2006;27;15;12;3;2;1;0;0;0;0;0;0;24;13;11;0;0;0;24;13;11;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2007;12;5;7;0;0;0;0;0;0;2;0;2;8;3;5;2;2;0;10;5;5;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2008;27;8;19;0;0;0;0;0;0;1;0;1;24;6;18;2;2;0;26;8;18;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2009;16;4;12;0;0;0;0;0;0;2;1;1;14;3;11;0;0;0;14;3;11;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2010;19;6;13;0;0;0;1;0;1;3;0;3;15;6;9;0;0;0;15;6;9;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2011;12;4;8;0;0;0;0;0;0;2;1;1;9;2;7;1;1;0;10;3;7;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2012;22;11;11;0;0;0;3;0;3;2;1;1;16;10;6;1;0;1;7;0;7;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2013;8;4;4;0;0;0;0;0;0;2;1;1;5;3;2;1;0;1;6;3;3;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2015;7;3;4;0;0;0;0;0;0;0;0;0;7;3;4;0;0;0;7;3;4;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2016;20;9;11;0;0;0;0;0;0;1;1;0;19;8;11;0;0;0;19;8;11;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2017;10;3;7;0;0;0;0;0;0;1;0;1;9;3;6;0;0;0;9;3;6;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2019;3;1;2;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2020;3;1;2;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2;
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2021;3;2;1;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1;859274
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2022;10;1;9;0;0;0;0;0;0;0;0;0;10;1;9;0;0;0;10;1;9;859274
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2000;13;7;6;0;0;0;2;1;1;1;0;1;8;5;3;2;1;1;10;6;4;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2001;22;16;6;1;1;0;3;3;0;0;0;0;18;12;6;0;0;0;18;12;6;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2002;6;1;5;0;0;0;1;0;1;1;0;1;4;1;3;0;0;0;4;1;3;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2003;17;9;8;2;2;0;1;0;1;0;0;0;13;7;6;1;0;1;14;7;7;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2004;15;6;9;0;0;0;0;0;0;1;0;1;14;6;8;0;0;0;14;6;8;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2005;15;10;5;1;1;0;0;0;0;0;0;0;12;8;4;2;1;1;14;9;5;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2006;8;1;7;0;0;0;0;0;0;0;0;0;7;0;7;1;1;0;8;1;7;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2007;8;3;5;0;0;0;0;0;0;1;1;0;6;2;4;1;0;1;7;2;5;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2008;6;0;6;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;6;0;6;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2009;6;2;4;0;0;0;0;0;0;1;0;1;4;2;2;1;0;1;5;2;3;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2010;24;8;16;0;0;0;2;1;1;2;1;1;20;6;14;0;0;0;20;6;14;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2011;6;4;2;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0;6;4;2;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2012;6;5;1;0;0;0;0;0;0;2;2;0;4;3;1;0;0;0;0;0;0;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2013;12;3;9;0;0;0;0;0;0;0;0;0;12;3;9;0;0;0;12;3;9;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2014;2;2;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2016;7;1;6;0;0;0;0;0;0;0;0;0;6;1;5;1;0;1;7;1;6;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2017;5;3;2;0;0;0;0;0;0;1;0;1;4;3;1;0;0;0;4;3;1;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2018;4;4;0;0;0;0;1;1;0;1;1;0;2;2;0;0;0;0;2;2;0;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2019;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;2021;6;3;3;0;0;0;0;0;0;0;0;0;3;2;1;3;1;2;6;3;3;859418
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859418
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2001;3;2;1;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2002;4;3;1;0;0;0;0;0;0;0;0;0;3;2;1;1;1;0;4;3;1;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2003;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2004;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859562
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859562
234000;Geiselnahme § 239b StGB ;2000;117;53;64;10;4;6;7;4;3;9;7;2;83;34;49;8;4;4;91;38;53;
