1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;328;0;99;91;81;52;5;0;0;312;95.1;289;243;46;68;23.5
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;2;0;0;0;0;2;0;0;0;2;100;2;0;2;1;50
232500;Zwangsheirat § 237 StGB;30;0;5;5;9;11;0;1;0;24;80;43;30;13;34;79.1
233000;Erpresserischer Menschenraub § 239a StGB;62;0;9;15;15;23;0;9;0;55;88.7;177;167;10;79;44.6
233079;Sonstiger erpresserischer Menschenraub;61;0;9;15;14;23;0;8;0;54;88.5;175;165;10;79;45.1
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;1;0;0;0;1;0;0;1;0;1;100;1;1;0;0;0
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme § 239b StGB;26;0;5;11;5;5;0;3;0;25;96.2;50;45;5;21;42
234079;Sonstige Geiselnahme;26;0;5;11;5;5;0;3;0;25;96.2;50;45;5;21;42
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;2;0;1;0;0;0;1;0;0;1;50;1;1;0;1;100
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;479;0;51;83;123;197;25;0;0;354;73.9;461;347;114;306;66.4
239100;Menschenhandel § 232 StGB;188;0;26;24;44;77;17;0;0;133;70.7;204;147;57;151;74
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1 Nr. 1a. Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;123;0;17;15;29;46;16;0;0;82;66.7;141;100;41;103;73
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";39;0;5;8;12;14;0;0;0;25;64.1;42;33;9;30;71.4
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1 Nr. 1 c), Abs. 2 in Bezug auf Abs. 1 Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1c), Abs. 4 in Bezug auf Abs. 1 Nr. 1c) StGB;3;0;0;0;2;1;0;0;0;4;133.3;5;2;3;5;100
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1 Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;20;0;4;0;0;15;1;0;0;19;95;12;8;4;10;83.3
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;3;0;0;1;1;1;0;0;0;3;100;6;5;1;4;66.7
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239200;Zwangsprostitution § 232a StGB;229;0;18;40;62;104;5;0;0;180;78.6;208;170;38;117;56.3
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;221;0;18;40;58;101;4;0;0;174;78.7;199;163;36;113;56.8
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;8;0;0;0;4;3;1;0;0;6;75;9;7;2;4;44.4
239300;Zwangsarbeit § 232b StGB;4;0;1;0;1;1;1;0;0;2;50;2;2;0;1;50
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;3;0;1;0;0;1;1;0;0;1;33.3;1;1;0;1;100
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;1;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239400;Ausbeutung der Arbeitskraft § 233 StGB;27;0;5;4;8;10;0;0;0;20;74.1;25;16;9;18;72
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1 Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;20;0;5;2;7;6;0;0;0;15;75;17;12;5;11;64.7
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1 Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1 Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;7;0;0;2;1;4;0;0;0;5;71.4;8;4;4;7;87.5
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;31;0;1;15;8;5;2;0;0;19;61.3;33;20;13;26;78.8
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;24;0;1;9;8;4;2;0;0;16;66.7;28;16;12;22;78.6
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);6;0;0;6;0;0;0;0;0;2;33.3;3;2;1;2;66.7
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;1;0;0;0;0;1;0;0;0;1;100;2;2;0;2;100
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1 Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1,014,966;19.5;182,947;266,588;222,519;335,423;7,489;0;0;409,045;40.3;317,423;207,683;109,740;126,825;40
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;7,047;0.1;2,415;2,056;1,247;1,308;21;0;0;4,632;65.7;4,858;4,349;509;1,707;35.1
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5,837;0.1;1,520;1,820;1,389;1,091;17;0;0;1,456;24.9;1,701;1,611;90;391;23
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;41,412;0.8;11,253;14,726;7,716;7,422;295;0;0;8,938;21.6;8,810;7,974;836;3,030;34.4
3**400;Einfacher Diebstahl von Schusswaffen;162;0;67;54;20;19;2;0;0;89;54.9;109;83;26;17;15.6
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;89,588;1.7;10,394;19,177;21,467;37,566;984;0;0;6,135;6.8;5,788;4,329;1,459;2,501;43.2
3**700;Einfacher Diebstahl von/aus Automaten;1,389;0;232;255;174;726;2;0;0;429;30.9;380;310;70;136;35.8
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;742;0;214;253;123;146;6;0;0;163;22;161;110;51;39;24.2
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;273,662;5.2;62,171;68,719;50,849;87,660;4,263;0;0;55,641;20.3;56,305;43,367;12,938;18,531;32.9
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;269,216;5.2;60,945;67,377;49,924;86,712;4,258;0;0;51,947;19.3;52,495;40,322;12,173;17,512;33.4
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1,443;0;384;353;174;528;4;0;0;1,084;75.1;1,214;1,076;138;375;30.9
300050;Entziehung elektrischer Energie § 248c StGB;3,003;0.1;842;989;751;420;1;0;0;2,610;86.9;2,813;2,161;652;695;24.7
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6,923;0.1;2,378;2,024;1,225;1,275;21;0;0;4,597;66.4;4,816;4,313;503;1,695;35.2
300110;Einfacher Diebstahl von Kraftwagen;3,602;0.1;1,028;1,013;731;817;13;0;0;1,736;48.2;1,958;1,774;184;725;37
300140;Unbefugter Gebrauch von Kraftwagen;3,321;0.1;1,350;1,011;494;458;8;0;0;2,861;86.1;2,933;2,613;320;989;33.7
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;5,767;0.1;1,483;1,802;1,379;1,086;17;0;0;1,432;24.8;1,672;1,587;85;386;23.1
300210;Einfacher Diebstahl von Mopeds und Krafträdern;5,244;0.1;1,280;1,689;1,271;987;17;0;0;1,100;21;1,355;1,289;66;302;22.3
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;523;0;203;113;108;99;0;0;0;332;63.5;348;329;19;95;27.3
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;37,240;0.7;10,352;13,288;6,700;6,605;295;0;0;8,217;22.1;8,106;7,404;702;2,798;34.5
300310;Einfacher Diebstahl von Fahrrädern;36,129;0.7;9,821;12,911;6,605;6,500;292;0;0;7,777;21.5;7,633;6,992;641;2,691;35.3
300340;Unbefugter Gebrauch von Fahrrädern;1,111;0;531;377;95;105;3;0;0;440;39.6;514;450;64;113;22
300400;Einfacher Diebstahl von Schusswaffen;74;0;32;24;8;8;2;0;0;29;39.2;34;31;3;4;11.8
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;30,332;0.6;3,263;6,982;7,433;11,990;664;0;0;2,508;8.3;2,555;1,972;583;1,036;40.5
300700;Einfacher Diebstahl von/aus Automaten;1,209;0;190;194;145;678;2;0;0;381;31.5;319;260;59;111;34.8
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;613;0;177;215;102;113;6;0;0;102;16.6;93;70;23;20;21.5
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;3,109;0.1;682;818;549;963;97;0;0;846;27.2;664;458;206;211;31.8
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2,742;0.1;612;713;477;845;95;0;0;777;28.3;608;419;189;191;31.4
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;367;0;70;105;72;118;2;0;0;69;18.8;59;42;17;23;39
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;22,780;0.4;6,355;6,625;4,672;5,053;75;0;0;6,164;27.1;6,240;4,975;1,265;1,987;31.8
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;19,951;0.4;5,736;5,837;3,992;4,316;70;0;0;5,742;28.8;5,869;4,674;1,195;1,877;32
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;92;0;29;22;16;25;0;0;0;30;32.6;36;31;5;10;27.8
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;70;0;37;18;10;5;0;0;0;24;34.3;29;24;5;5;17.2
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;514;0;226;164;63;61;0;0;0;97;18.9;98;89;9;33;33.7
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;7;0;4;1;0;2;0;0;0;5;71.4;6;6;0;1;16.7
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;2,011;0;280;534;571;621;5;0;0;225;11.2;216;170;46;60;27.8
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;89;0;28;33;15;13;0;0;0;30;33.7;40;30;10;16;40
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;46;0;15;16;5;10;0;0;0;11;23.9;12;10;2;3;25
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;13,445;0.3;1,748;2,362;2,756;6,568;11;0;0;2,481;18.5;2,628;2,147;481;1,121;42.7
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;10,653;0.2;1,551;2,030;2,181;4,883;8;0;0;2,259;21.2;2,412;1,962;450;1,014;42
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;2,701;0.1;183;304;561;1,650;3;0;0;204;7.6;224;192;32;113;50.4
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;91;0;14;28;14;35;0;0;0;18;19.8;22;21;1;10;45.5
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;341,440;6.5;44,432;97,804;88,763;109,726;715;0;0;290,518;85.1;225,230;137,316;87,914;97,559;43.3
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;19,176;0.4;4,132;5,964;3,912;5,142;26;0;0;6,818;35.6;6,988;4,938;2,050;2,960;42.4
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;147;0;34;47;35;31;0;0;0;62;42.2;74;52;22;29;39.2
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;8,126;0.2;1,863;2,141;1,708;2,413;1;0;0;347;4.3;369;228;141;214;58
326*00;Einfacher Ladendiebstahl;313,991;6;38,403;89,652;83,108;102,140;688;0;0;283,291;90.2;220,200;133,967;86,233;95,569;43.4
326000;Einfacher Ladendiebstahl von sonstigem Gut;313,701;6;38,360;89,554;83,041;102,058;688;0;0;283,092;90.2;220,061;133,867;86,194;95,502;43.4
326300;Einfacher Ladendiebstahl von Fahrrädern;290;0;43;98;67;82;0;0;0;199;68.6;225;168;57;107;47.6
335*00;Einfacher Diebstahl in/aus Wohnungen;37,814;0.7;10,135;11,510;8,082;8,063;24;0;0;18,490;48.9;18,933;12,227;6,706;5,382;28.4
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;35,152;0.7;9,476;10,727;7,489;7,440;20;0;0;17,256;49.1;17,781;11,455;6,326;5,095;28.7
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;81;0;31;29;12;9;0;0;0;55;67.9;69;46;23;12;17.4
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;2,498;0;606;732;565;591;4;0;0;1,129;45.2;1,208;824;384;316;26.2
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;83;0;22;22;16;23;0;0;0;50;60.2;56;30;26;16;28.6
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;9,858;0.2;1,813;3,314;2,580;2,147;4;0;0;1,714;17.4;1,798;1,428;370;402;22.4
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;6,637;0.1;1,215;2,185;1,729;1,504;4;0;0;1,351;20.4;1,413;1,091;322;316;22.4
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3,221;0.1;598;1,129;851;643;0;0;0;363;11.3;404;354;50;89;22
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;10,697;0.2;3,293;2,971;1,896;2,484;53;0;0;1,297;12.1;1,640;1,508;132;543;33.1
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;10,507;0.2;3,267;2,936;1,869;2,382;53;0;0;1,283;12.2;1,628;1,497;131;539;33.1
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;32;0;8;10;6;8;0;0;0;5;15.6;6;5;1;2;33.3
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;158;0;18;25;21;94;0;0;0;9;5.7;9;9;0;2;22.2
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;124,760;2.4;26,493;31,719;24,991;40,960;597;0;0;10,525;8.4;8,408;7,610;798;3,089;36.7
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;118,508;2.3;25,418;30,170;23,392;38,965;563;0;0;9,925;8.4;8,043;7,293;750;2,921;36.3
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;6,252;0.1;1,075;1,549;1,599;1,995;34;0;0;600;9.6;553;494;59;245;44.3
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;30;0;8;3;5;11;3;0;0;15;50;15;11;4;2;13.3
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;25;0;6;7;9;2;1;0;0;13;52;14;6;8;1;7.1
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;351;0;81;122;73;75;0;0;0;150;42.7;146;77;69;13;8.9
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;48;0;6;13;5;10;14;0;0;8;16.7;10;9;1;3;30
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;75;0;26;18;9;17;5;0;0;36;48;37;30;7;3;8.1
390000;Einfacher Taschendiebstahl von sonstigem Gut;57,571;1.1;4,787;9,249;11,351;31,835;349;0;0;2,837;4.9;2,899;2,318;581;2,122;73.2
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;37,143;0.7;3,036;6,805;8,937;18,094;271;0;0;1,044;2.8;1,016;722;294;757;74.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;579,525;11.1;98,561;149,348;121,473;209,386;757;0;0;86,465;14.9;63,185;54,529;8,656;30,330;48
4.00E+100;Schwerer Diebstahl von Kraftwagen;15,105;0.3;2,860;3,292;1,980;6,962;11;0;0;2,656;17.6;2,626;2,472;154;1,376;52.4
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;15,441;0.3;2,283;4,264;3,862;5,002;30;0;0;2,501;16.2;2,578;2,479;99;680;26.4
4.00E+300;Schwerer Diebstahl von Fahrrädern;216,262;4.1;27,649;59,679;49,024;79,732;178;0;0;13,437;6.2;10,155;9,463;692;3,935;38.7
4**400;Schwerer Diebstahl von Schusswaffen;262;0;133;71;38;20;0;0;0;94;35.9;144;127;17;50;34.7
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;7,640;0.1;1,321;2,036;1,798;2,477;8;0;0;1,417;18.5;1,407;1,166;241;773;54.9
4**700;Schwerer Diebstahl von/aus Automaten;15,305;0.3;2,379;1,954;1,049;9,910;13;0;0;1,584;10.3;1,297;1,237;60;555;42.8
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;457;0;167;113;102;75;0;0;0;92;20.1;116;99;17;31;26.7
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;82,958;1.6;18,852;21,124;15,238;27,510;234;0;0;15,139;18.2;14,285;12,372;1,913;6,009;42.1
400010;Besonders schwerer Fall des Diebstahls;79,714;1.5;18,061;20,077;14,632;26,729;215;0;0;13,054;16.4;11,612;10,030;1,582;4,332;37.3
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3,244;0.1;791;1,047;606;781;19;0;0;2,085;64.3;2,982;2,620;362;1,845;61.9
400100;Schwerer Diebstahl insgesamt von Kraftwagen;14,591;0.3;2,648;3,126;1,920;6,886;11;0;0;2,466;16.9;2,388;2,242;146;1,299;54.4
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;13,417;0.3;2,257;2,726;1,768;6,656;10;0;0;1,865;13.9;1,998;1,877;121;987;49.4
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,174;0;391;400;152;230;1;0;0;601;51.2;533;505;28;442;82.9
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;15,223;0.3;2,166;4,205;3,839;4,983;30;0;0;2,444;16.1;2,503;2,406;97;664;26.5
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;14,950;0.3;2,138;4,114;3,761;4,908;29;0;0;2,357;15.8;2,389;2,300;89;597;25
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;273;0;28;91;78;75;1;0;0;87;31.9;136;128;8;77;56.6
400300;Schwerer Diebstahl insgesamt von Fahrrädern;193,766;3.7;25,540;54,073;42,706;71,271;176;0;0;11,508;5.9;8,908;8,332;576;3,622;40.7
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;192,799;3.7;25,433;53,734;42,478;70,981;173;0;0;11,046;5.7;8,536;7,983;553;3,410;39.9
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;967;0;107;339;228;290;3;0;0;462;47.8;523;494;29;300;57.4
400400;Schwerer Diebstahl insgesamt von Schusswaffen;90;0;41;29;12;8;0;0;0;43;47.8;69;56;13;13;18.8
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;79;0;35;26;10;8;0;0;0;35;44.3;50;42;8;11;22
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;11;0;6;3;2;0;0;0;0;8;72.7;19;14;5;2;10.5
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;1,016;0;162;212;271;368;3;0;0;306;30.1;333;247;86;214;64.3
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;889;0;129;171;240;346;3;0;0;244;27.4;228;168;60;129;56.6
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;127;0;33;41;31;22;0;0;0;62;48.8;113;84;29;92;81.4
400700;Schwerer Diebstahl insgesamt von/aus Automaten;14,227;0.3;2,078;1,646;856;9,634;13;0;0;1,381;9.7;1,082;1,031;51;462;42.7
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;13,925;0.3;1,919;1,571;819;9,605;11;0;0;1,229;8.8;947;901;46;382;40.3
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;302;0;159;75;37;29;2;0;0;152;50.3;182;176;6;114;62.6
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;361;0;138;87;78;58;0;0;0;66;18.3;73;64;9;20;27.4
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;309;0;105;78;73;53;0;0;0;55;17.8;57;52;5;13;22.8
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;52;0;33;9;5;5;0;0;0;11;21.2;18;14;4;8;44.4
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;688;0;233;213;89;121;32;0;0;280;40.7;192;173;19;109;56.8
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;688;0;233;213;89;121;32;0;0;280;40.7;192;173;19;109;56.8
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;604;0;200;184;77;111;32;0;0;242;40.1;137;122;15;68;49.6
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;84;0;33;29;12;10;0;0;0;38;45.2;61;57;4;45;73.8
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;30,811;0.6;10,265;9,183;5,293;6,057;13;0;0;6,935;22.5;6,835;6,261;574;2,176;31.8
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;28,340;0.5;9,450;8,380;4,862;5,635;13;0;0;6,378;22.5;6,307;5,768;539;2,026;32.1
