1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10,59;821;741;936;937;983;925;903;919;873;895;870;786;1;01.01.1972;31.12.9999
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7,337;600;529;653;669;650;626;611;602;545;622;616;613;1;01.01.2011;31.12.9999
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3,253;221;212;283;268;333;299;292;317;328;273;254;173;0;01.01.2011;31.12.9999
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;11,03;722;793;1,07;957;1,1;1,032;944;994;902;972;936;607;1;01.01.2020;31.12.9999
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;10,853;707;779;1,06;936;1,087;1,016;922;972;893;958;924;598;1;01.01.2020;31.12.9999
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;35;4;0;0;7;5;2;5;3;0;4;3;2;0;01.01.2020;31.12.9999
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;142;11;14;10;14;8;14;17;19;9;10;9;7;0;01.01.2020;31.12.9999
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;131,601;9,306;8,854;11,378;10,387;12,078;11,381;11,3;11,351;11,771;12,603;11,585;9,607;0;01.01.2012;31.12.9999
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;125,202;8,901;8,516;10,901;9,951;11,496;10,728;10,637;10,655;11,147;12,029;11,069;9,172;0;01.01.2012;31.12.9999
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;6,399;405;338;477;436;582;653;663;696;624;574;516;435;0;01.01.2012;31.12.9999
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;33;3;3;6;1;1;4;1;3;2;0;4;5;0;01.01.2011;31.12.9999
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;23;1;2;1;2;0;2;3;2;2;4;4;0;0;01.01.2011;31.12.9999
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;343;18;31;28;29;38;29;30;45;24;27;21;23;0;01.01.2011;31.12.9999
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;45;0;3;8;3;2;6;1;6;2;6;6;2;0;01.01.2011;31.12.9999
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;66;12;5;5;2;9;2;1;7;8;6;3;6;0;01.01.2011;31.12.9999
390000;Einfacher Taschendiebstahl von sonstigem Gut;61,332;3,401;4,228;5,005;4,507;5,147;5,613;5,783;5,142;5,393;5,859;5,824;5,43;0;01.01.2011;31.12.9999
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;38,335;2,296;2,84;3,252;3,01;3,16;3,645;3,224;2,803;2,966;3,578;3,844;3,717;0;01.01.2011;31.12.9999
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;746,163;53,825;51,865;61,238;60,331;69,457;68,731;63,472;62,847;63,933;67,671;66,719;56,063;11;01.01.1997;31.12.9999
4.00E+100;Schwerer Diebstahl von Kraftwagen;18,083;1,401;1,363;1,422;1,38;1,564;1,571;1,459;1,466;1,736;1,768;1,672;1,281;0;01.01.2004;31.12.9999
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;17,934;828;807;1,092;1,266;1,764;1,879;1,944;1,973;1,928;1,947;1,532;974;0;01.01.2004;31.12.9999
4.00E+300;Schwerer Diebstahl von Fahrrädern;225,192;12,455;12,259;16,968;16,606;22,802;23,561;23,036;23,066;22,285;21,467;18,782;11,905;0;01.01.2004;31.12.9999
4**400;Schwerer Diebstahl von Schusswaffen;274;32;24;25;14;18;26;21;30;16;15;30;23;0;01.01.1972;31.12.9999
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;7,954;591;536;679;558;767;706;722;702;662;768;668;595;0;01.01.1991;31.12.9999
4**700;Schwerer Diebstahl von/aus Automaten;18,242;1,162;1,008;1,839;2,42;2,968;3,36;1,733;758;731;753;768;742;0;01.01.1987;31.12.9999
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;542;38;34;45;65;56;52;46;70;26;42;36;32;0;01.01.1987;31.12.9999
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;115,786;8,649;8,67;9,641;10,507;11,602;11,17;9,619;8,975;9,154;9,593;9,546;8,655;5;01.01.2008;31.12.9999
400010;Besonders schwerer Fall des Diebstahls;111,661;8,413;8,381;9,358;10,067;11,242;10,806;9,339;8,675;8,767;9,246;8,968;8,394;5;01.01.2008;31.12.9999
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4,125;236;289;283;440;360;364;280;300;387;347;578;261;0;01.01.2016;31.12.9999
400100;Schwerer Diebstahl insgesamt von Kraftwagen;17,46;1,343;1,3;1,378;1,328;1,5;1,511;1,414;1,419;1,685;1,722;1,628;1,232;0;01.01.2008;31.12.9999
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;16,156;1,213;1,184;1,277;1,219;1,386;1,417;1,329;1,334;1,551;1,598;1,488;1,16;0;01.01.2008;31.12.9999
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,304;130;116;101;109;114;94;85;85;134;124;140;72;0;01.01.2011;31.12.9999
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;17,699;809;784;1,069;1,246;1,742;1,868;1,922;1,951;1,909;1,921;1,517;961;0;01.01.2008;31.12.9999
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;17,365;795;776;1,038;1,223;1,716;1,838;1,895;1,91;1,876;1,893;1,475;930;0;01.01.2008;31.12.9999
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;334;14;8;31;23;26;30;27;41;33;28;42;31;0;01.01.2011;31.12.9999
400300;Schwerer Diebstahl insgesamt von Fahrrädern;201,835;10,555;10,592;14,757;14,464;20,613;21,511;21,038;21,146;20,35;19,453;16,93;10,426;0;01.01.2008;31.12.9999
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;200,826;10,508;10,568;14,69;14,402;20,527;21,442;20,947;20,991;20,221;19,352;16,829;10,349;0;01.01.2008;31.12.9999
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,009;47;24;67;62;86;69;91;155;129;101;101;77;0;01.01.2011;31.12.9999
400400;Schwerer Diebstahl insgesamt von Schusswaffen;96;17;12;9;7;9;10;4;6;5;5;9;3;0;01.01.2008;31.12.9999
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;87;17;9;9;6;9;9;2;6;5;5;7;3;0;01.01.2008;31.12.9999
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;0;3;0;1;0;1;2;0;0;0;2;0;0;01.01.2011;31.12.9999
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;1,024;90;79;86;77;102;92;98;110;72;103;59;56;0;01.01.2008;31.12.9999
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;904;82;71;64;67;92;84;86;103;65;88;51;51;0;01.01.2008;31.12.9999
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;120;8;8;22;10;10;8;12;7;7;15;8;5;0;01.01.2011;31.12.9999
400700;Schwerer Diebstahl insgesamt von/aus Automaten;17,057;1,047;937;1,747;2,333;2,847;3,244;1,617;656;633;662;667;667;0;01.01.2008;31.12.9999
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;16,636;1,027;914;1,721;2,281;2,823;3,209;1,575;615;602;620;621;628;0;01.01.2008;31.12.9999
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;421;20;23;26;52;24;35;42;41;31;42;46;39;0;01.01.2011;31.12.9999
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;401;30;23;35;49;47;39;37;59;14;27;19;22;0;01.01.2008;31.12.9999
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;351;25;21;31;47;44;37;37;28;14;27;18;22;0;01.01.2008;31.12.9999
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;50;5;2;4;2;3;2;0;31;0;0;1;0;0;01.01.2011;31.12.9999
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;875;101;82;153;62;62;62;61;62;47;52;50;81;0;01.01.1971;31.12.9999
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;875;101;82;153;62;62;62;61;62;47;52;50;81;0;01.01.2011;31.12.9999
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;767;82;74;135;53;49;56;57;55;38;47;44;77;0;01.01.2008;31.12.9999
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;108;19;8;18;9;13;6;4;7;9;5;6;4;0;01.01.2011;31.12.9999
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;47,87;4,095;3,936;3,996;4,02;4,296;4,182;3,779;3,931;3,787;4,106;4,142;3,599;1;01.01.1971;31.12.9999
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;45,113;3,85;3,714;3,777;3,802;4,059;3,925;3,535;3,684;3,56;3,861;3,914;3,431;1;01.01.2008;31.12.9999
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;43,674;3,711;3,588;3,663;3,692;3,943;3,83;3,44;3,543;3,444;3,702;3,785;3,332;1;01.01.2008;31.12.9999
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,439;139;126;114;110;116;95;95;141;116;159;129;99;0;01.01.2011;31.12.9999
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;453;43;50;31;36;51;48;24;38;39;33;23;37;0;01.01.2008;31.12.9999
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;411;37;48;28;36;50;43;21;34;38;30;20;26;0;01.01.2008;31.12.9999
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;42;6;2;3;0;1;5;3;4;1;3;3;11;0;01.01.2011;31.12.9999
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;235;19;23;23;20;22;11;22;22;19;26;15;13;0;01.01.2008;31.12.9999
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;230;18;23;23;19;22;11;22;20;19;26;15;12;0;01.01.2008;31.12.9999
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;1;0;0;1;0;0;0;2;0;0;0;1;0;01.01.2011;31.12.9999
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1,23;90;85;97;99;107;127;115;109;104;120;107;70;0;01.01.2008;31.12.9999
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1,196;88;81;94;97;107;123;113;108;102;113;102;68;0;01.01.2008;31.12.9999
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;34;2;4;3;2;0;4;2;1;2;7;5;2;0;01.01.2011;31.12.9999
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;29;4;3;1;1;0;3;3;10;1;0;3;0;0;01.01.2008;31.12.9999
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;27;4;1;1;1;0;3;3;10;1;0;3;0;0;01.01.2008;31.12.9999
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;2;0;0;0;0;0;0;0;0;0;0;0;01.01.2011;31.12.9999
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;365;42;30;30;21;30;31;37;27;28;31;35;23;0;01.01.2008;31.12.9999
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;344;41;30;27;19;29;28;35;25;25;31;32;22;0;01.01.2008;31.12.9999
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;21;1;0;3;2;1;3;2;2;3;0;3;1;0;01.01.2011;31.12.9999
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;331;40;23;30;26;21;25;36;32;26;23;32;17;0;01.01.2008;31.12.9999
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;312;36;18;29;26;21;24;34;31;25;22;29;17;0;01.01.2008;31.12.9999
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;19;4;5;1;0;0;1;2;1;1;1;3;0;0;01.01.2011;31.12.9999
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;114;7;8;7;15;6;12;7;9;10;12;13;8;0;01.01.2008;31.12.9999
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;109;7;8;7;14;6;12;7;9;7;12;13;7;0;01.01.2008;31.12.9999
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;0;0;0;1;0;0;0;0;3;0;0;1;0;01.01.2011;31.12.9999
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;11,186;860;707;840;848;967;1,042;946;1,059;1,032;1,087;950;848;0;01.01.1972;31.12.9999
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;10,159;781;651;761;777;849;926;842;975;943;1,006;866;782;0;01.01.2008;31.12.9999
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;9,933;761;633;744;756;828;919;821;952;924;975;853;767;0;01.01.2008;31.12.9999
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;226;20;18;17;21;21;7;21;23;19;31;13;15;0;01.01.2011;31.12.9999
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;173;4;8;17;10;18;25;24;14;17;13;15;8;0;01.01.2008;31.12.9999
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;139;4;5;14;8;11;22;20;12;14;8;15;6;0;01.01.2008;31.12.9999
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;34;0;3;3;2;7;3;4;2;3;5;0;2;0;01.01.2011;31.12.9999
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;854;75;48;62;61;100;91;80;70;72;68;69;58;0;01.01.2008;31.12.9999
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;825;72;47;60;58;97;88;78;67;70;64;68;56;0;01.01.2008;31.12.9999
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;29;3;1;2;3;3;3;2;3;2;4;1;2;0;01.01.2011;31.12.9999
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;41,249;2,962;3,023;3,513;3,188;3,449;3,17;3,192;3,328;3,472;3,799;4,188;3,963;2;01.01.2020;31.12.9999
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;17,9;1,402;1,364;1,442;1,393;1,515;1,39;1,373;1,407;1,442;1,673;1,792;1,707;0;01.01.2011;31.12.9999
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;16,375;1,308;1,256;1,311;1,261;1,393;1,271;1,254;1,287;1,323;1,488;1,664;1,559;0;01.01.2008;31.12.9999
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,525;94;108;131;132;122;119;119;120;119;185;128;148;0;01.01.2011;31.12.9999
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;242;13;19;20;27;21;12;19;18;18;16;29;30;0;01.01.2008;31.12.9999
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;210;12;19;16;22;19;11;15;17;14;14;24;27;0;01.01.2008;31.12.9999
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;32;1;0;4;5;2;1;4;1;4;2;5;3;0;01.01.2011;31.12.9999
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;24;0;2;4;1;3;1;4;2;1;2;2;2;0;01.01.2008;31.12.9999
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;18;0;1;3;1;2;1;4;2;0;1;1;2;0;01.01.2008;31.12.9999
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6;0;1;1;0;1;0;0;0;1;1;1;0;0;01.01.2011;31.12.9999
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;235;13;15;18;11;18;22;26;18;17;29;32;16;0;01.01.2008;31.12.9999
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;162;8;12;13;6;17;17;15;10;10;23;24;7;0;01.01.2008;31.12.9999
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;73;5;3;5;5;1;5;11;8;7;6;8;9;0;01.01.2011;31.12.9999
426*00;Schwerer Ladendiebstahl;22,848;1,534;1,623;2,029;1,756;1,892;1,745;1,77;1,883;1,994;2,079;2,333;2,208;2;01.01.1977;31.12.9999
426000;Schwerer Ladendiebstahl insgesamt;22,848;1,534;1,623;2,029;1,756;1,892;1,745;1,77;1,883;1,994;2,079;2,333;2,208;2;01.01.2011;31.12.9999
426010;Besonders schwerer Fall des Ladendiebstahls;13,902;1,018;1,045;1,332;1,081;1,161;1,041;1,053;1,134;1,192;1,224;1,325;1,294;2;01.01.2008;31.12.9999
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8,946;516;578;697;675;731;704;717;749;802;855;1,008;914;0;01.01.2011;31.12.9999
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;68,053;6,226;5,528;5,324;4,539;4,542;4,359;4,635;4,789;4,816;6,085;8,366;8,843;1;01.01.2018;31.12.9999
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;42,236;3,864;3,323;3,246;3,132;2,999;2,833;3,211;3,268;3,142;3,863;4,487;4,867;1;01.01.2018;31.12.9999
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;348;38;47;35;22;22;16;23;22;22;49;27;25;0;01.01.2018;31.12.9999
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;89;9;4;7;3;4;8;10;8;7;8;11;10;0;01.01.2018;31.12.9999
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;319;23;20;29;22;34;26;40;32;21;26;21;25;0;01.01.2018;31.12.9999
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;22;1;3;2;1;1;1;2;1;2;2;4;2;0;01.01.2018;31.12.9999
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;25,039;2,291;2,131;2,005;1,359;1,482;1,475;1,349;1,458;1,622;2,137;3,816;3,914;0;01.01.2018;31.12.9999
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;24,472;2,246;2,065;1,97;1,32;1,446;1,433;1,328;1,417;1,564;2,082;3,747;3,854;0;01.01.2018;31.12.9999
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;350;34;51;22;28;13;24;7;23;38;32;45;33;0;01.01.2018;31.12.9999
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;36;2;3;4;2;2;4;0;4;2;0;5;8;0;01.01.2018;31.12.9999
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;176;9;12;8;9;19;14;14;13;18;22;19;19;0;01.01.2018;31.12.9999
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;5;0;0;1;0;2;0;0;1;0;1;0;0;0;01.01.2018;31.12.9999
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;79,462;7,716;7,14;7,77;7,691;6,473;5,801;5,588;5,672;5,863;6,59;6,715;6,441;2;01.01.1972;31.12.9999
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;57,577;5,919;5,577;5,676;5,675;4,412;3,89;3,724;3,879;4,05;4,712;4,999;5,062;2;01.01.2008;31.12.9999
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;57,029;5,868;5,536;5,631;5,63;4,363;3,848;3,663;3,83;3,995;4,663;4,968;5,032;2;01.01.2008;31.12.9999
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;548;51;41;45;45;49;42;61;49;55;49;31;30;0;01.01.2011;31.12.9999
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21,885;1,797;1,563;2,094;2,016;2,061;1,911;1,864;1,793;1,813;1,878;1,716;1,379;0;01.01.2008;31.12.9999
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21,67;1,777;1,55;2,081;2,007;2,045;1,889;1,85;1,768;1,8;1,855;1,691;1,357;0;01.01.2008;31.12.9999
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;215;20;13;13;9;16;22;14;25;13;23;25;22;0;01.01.2011;31.12.9999
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;14,841;1,076;1,128;1,356;1,362;1,509;1,346;1,226;1,207;1,238;1,267;1,294;832;0;01.01.2020;31.12.9999
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;14,61;1,056;1,111;1,342;1,345;1,487;1,323;1,201;1,195;1,221;1,25;1,264;815;0;01.01.2020;31.12.9999
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;14,232;1,033;1,09;1,299;1,32;1,45;1,288;1,168;1,158;1,183;1,209;1,235;799;0;01.01.2020;31.12.9999
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;378;23;21;43;25;37;35;33;37;38;41;29;16;0;01.01.2020;31.12.9999
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;170;15;13;13;16;13;12;21;9;12;13;21;12;0;01.01.2020;31.12.9999
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;163;15;13;12;16;13;10;20;9;11;12;21;11;0;01.01.2020;31.12.9999
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;0;0;1;0;0;2;1;0;1;1;0;1;0;01.01.2020;31.12.9999
