1;2;3;7;8;9;10;11
Schluessel;Straftat;Anzahl erfasste Faelle;Tatortverteilung bis unter 20000 Einwohner - Anteil in %;Tatortverteilung 20000 bis unter 100000 Einwohner - Anteil in %;Tatortverteilung 100000 bis unter 500000 Einwohner - Anteil in %;Tatortverteilung 500000 und mehr Einwohner - Anteil in %;Tatortverteilung unbekannt - Anteil in %
;;Einwohner am 31.12.2019;;;;;
;;in %;;;;;
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;33;21.2;48.5;15.2;15.2;0
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;24;41.7;29.2;20.8;8.3;0
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;17;52.9;23.5;17.6;5.9;0
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;14.3;42.9;28.6;14.3;0
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;224;33;33.9;17;15.6;0.4
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;159;30.8;32.7;18.9;17;0.6
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;65;38.5;36.9;12.3;12.3;0
426*00;Schwerer Ladendiebstahl;21,723;10.4;27.4;26.6;35;0.6
426000;Schwerer Ladendiebstahl insgesamt;21,723;10.4;27.4;26.6;35;0.6
426010;Besonders schwerer Fall des Ladendiebstahls;13,509;9.1;25.4;27.3;37.6;0.6
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8,214;12.6;30.6;25.5;30.8;0.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;65,908;22.8;27.8;21.3;28.1;0
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;40,838;24.3;28.6;20.4;26.8;0
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;448;30.1;34.2;14.3;21.2;0.2
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;87;51.7;35.6;6.9;5.7;0
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;340;25;32.9;20.6;21.5;0
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;24;58.3;20.8;8.3;12.5;0
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;24,171;19.9;26.4;23;30.7;0
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;23,513;19.6;26.2;23.2;31;0
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;451;29.3;35.3;14.2;21.3;0
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;38;52.6;15.8;21.1;10.5;0
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;162;27.8;31.5;16.7;24.1;0
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;7;28.6;42.9;14.3;14.3;0
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;79,930;7.4;22.4;27.1;43;0
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;57,650;7.2;21.7;26.5;44.7;0
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;57,059;7.1;21.7;26.4;44.8;0
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;591;7.8;26.9;35.4;29.9;0
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;22,280;8.1;24.2;28.9;38.8;0
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;22,066;8.1;24.2;28.8;38.8;0
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;214;9.8;22;35;33.2;0
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;15,045;26.4;29.1;17.6;26.9;0.1
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;14,810;26.3;29.1;17.7;27;0.1
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;14,405;26.4;28.8;17.4;27.3;0.1
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;405;21.5;37.5;27.7;13.3;0
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;167;42.5;29.3;9.6;18.6;0
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;156;43.6;26.3;10.3;19.9;0
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;11;27.3;72.7;0;0;0
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;68;22.1;22.1;19.1;36.8;0
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;65;21.5;21.5;18.5;38.5;0
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;33.3;33.3;33.3;0;0
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;105,890;16.5;22.9;21.5;39;0.1
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;100,983;16.6;22.6;21.3;39.4;0.1
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;97,314;16;22.4;21.4;40.2;0.1
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3,669;32.2;28.7;19.7;19.2;0.2
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4,907;15.9;28.2;24.9;30.9;0.1
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4,769;15.9;28.3;24.8;30.9;0.1
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;138;16.7;26.1;26.8;30.4;0
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;64;50;26.6;12.5;10.9;0
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;59;47.5;27.1;13.6;11.9;0
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;80;20;0;0;0
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;46;37;32.6;17.4;13;0
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;46;37;32.6;17.4;13;0
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;-;-;-;-;-
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;74;37.8;28.4;16.2;17.6;0
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;72;38.9;29.2;16.7;15.3;0
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;0;0;100;0
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;3;33.3;0;0;0;66.7
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;3;33.3;0;0;0;66.7
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;-;-;-;-;-
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;16;43.8;37.5;12.5;6.3;0
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;16;43.8;37.5;12.5;6.3;0
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;-;-;-;-;-
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;1,787;7.9;12.8;13.7;65.2;0.4
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;1,433;6.7;13;11.5;68.5;0.3
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;354;13;12.1;22.3;52;0.6
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;608;13.8;16.6;16.9;52.6;0
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;462;12.8;14.3;13.2;59.7;0
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;146;17.1;24;28.8;30.1;0
****00;Diebstahl insgesamt und zwar:;1,780,783;17.9;26.2;21.6;33.9;0.5
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;25,511;23.7;23.9;14.3;38;0.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;23,699;17.5;28.1;25.1;29.1;0.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;265,562;15;28.8;22.1;33.9;0.2
***400;Diebstahl insgesamt von Schusswaffen;451;46.6;29.3;13.7;10;0.4
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;97,789;12.1;21.9;23.9;41.1;1
***700;Diebstahl insgesamt von/aus Automaten;19,795;17.4;15.3;8;59.2;0.1
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1,336;32;30.6;19;18;0.4
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;4,216;25.1;27.3;16.9;27.6;3.1
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;71,632;30.3;29.5;18.6;21.4;0.1
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;24,664;17.8;20.6;19.5;42;0.1
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;390,687;13.5;28.8;25.7;31.8;0.2
*26*00;Ladendiebstahl insgesamt;344,669;12.3;28.7;26.4;32.4;0.2
*35*00;Diebstahl insgesamt in/aus Wohnungen;105,491;24.1;28.8;21.3;25.8;0
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;90,621;8.6;23.7;27.1;40.6;0
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;26,169;28.2;28.5;17.7;25.3;0.2
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;235,732;19.2;24.3;20.7;35.5;0.3
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;95;42.1;21.1;13.7;20;3.2
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;71;32.4;31;23.9;11.3;1.4
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;433;25.4;33.9;19.9;20.8;0
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;51;13.7;25.5;9.8;19.6;31.4
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;94;36.2;26.6;11.7;20.2;5.3
*90*00;Taschendiebstahl insgesamt;98,512;8.3;16.9;21.3;52.9;0.6
500000;Vermögens- und Fälschungsdelikte;1,046,585;23.7;22.6;17.9;26.6;9.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;801,412;23.4;21;17;27.9;10.7
511000;Waren- und Warenkreditbetrug;283,320;25;23.2;14.2;24.8;12.7
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1,368;26.4;26.7;14.8;29.9;2.3
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1,293;26.8;27.4;15.2;28.8;1.9
511120;Betrügerisches Erlangen von Kfz § 263a StGB;75;20;14.7;6.7;49.3;9.3
511200;Sonstiger Warenkreditbetrug;164,619;27.1;23.6;13.1;27.9;8.3
511201;Tankbetrug;85,260;36.7;28.1;13.1;22;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;79,359;16.8;18.8;13;34.2;17.2
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;42,354;19.9;22.8;17.1;27.7;12.5
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;37,005;13.2;14.2;8.4;41.7;22.5
511300;Warenbetrug;117,333;22.1;22.6;15.7;20.5;19
513000;Kapitalanlage- und Anlagebetrug;3,068;29.2;17.3;9.9;29.9;13.6
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;85;28.2;18.8;10.6;25.9;16.5
513200;Anlagebetrug § 263 StGB;2,983;29.3;17.3;9.9;30;13.5
514000;Geldkreditbetrug;7,242;20.8;21.4;15.6;40.2;2
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);96;28.1;22.9;32.3;13.5;3.1
514200;Subventionsbetrug § 264 StGB;4,732;21.2;19.1;14.2;44.7;0.8
514300;Krediterlangungsbetrug § 263 StGB;2,414;19.7;25.8;17.9;32.4;4.2
515000;Erschleichen von Leistungen § 265a StGB;133,915;11;19.2;28.3;41.4;0.1
515001;Beförderungserschleichung;131,719;11;19.2;28.3;41.5;0
515079;Sonstiges Erschleichen von Leistungen;2,196;14.2;21.2;30.4;34;0.3
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;79,192;12.7;19.2;16.6;41.9;9.6
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);17,457;8.4;16.8;17.2;52.8;4.9
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;25,351;16.4;19.6;13;49.4;1.6
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;21,950;10.9;18.5;14.6;35.8;20.3
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;8,463;11.9;21.5;20.2;26.5;19.9
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;13,487;10.2;16.6;11;41.6;20.6
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;14,434;14.3;22.4;25.3;24.7;13.3
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;6,798;12.9;21.2;30;26;9.9
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;7,636;15.5;23.5;21.1;23.5;16.4
517000;Sonstiger Betrug;294,675;30.4;20.3;14.7;20.6;14
517100;Leistungsbetrug;52,662;71.5;8.1;4.8;13.2;2.4
517200;Leistungskreditbetrug §§ 263, 263a StGB;18,911;22.5;23.5;14.5;28;11.4
517210;Leistungskreditbetrug § 263 StGB;13,993;26.3;27.7;16.6;24;5.3
517220;Leistungskreditbetrug § 263a StGB;4,918;11.7;11.6;8.7;39.1;28.9
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;1,871;27.4;24.3;19.8;27.3;1.2
517410;Betrug zum Nachteil von Versicherungen;1,823;27.3;24;20;27.6;1.1
517420;Versicherungsmissbrauch;48;29.2;35.4;14.6;16.7;4.2
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);16,282;22.3;20.1;15.4;17.5;24.7
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;16,071;22.4;20.2;15.5;17.5;24.4
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;211;12.8;19.4;6.6;15.2;46
517600;Provisionsbetrug;696;12.6;22;24.3;35.8;5.3
517800;Sozialleistungsbetrug;9,868;25.6;33.8;19.9;20.2;0.5
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;304;30.3;27.6;18.1;14.1;9.9
518100;Abrechnungsbetrug;3,543;43;17.2;14.8;24.1;1
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;2,744;46.5;14.9;13.4;25;0.2
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;2,709;46.8;14.6;13.3;25.1;0.2
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;35;22.9;37.1;22.9;17.1;0
518179;Sonstiger Abrechnungsbetrug;799;30.7;25.2;19.8;20.9;3.5
518200;Einmietbetrug;3,932;40.1;29.9;14;15.7;0.3
518300;Überweisungsbetrug §§ 263, 263a StGB;17,761;17.9;25.2;13.5;20.6;22.8
518301;Überweisungsbetrug § 263 StGB;15,689;18;26;14;19.4;22.5
518302;Überweisungsbetrug § 263a StGB;2,072;17.5;18.8;9.4;29.4;24.9
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;2;0;0;50;0;50
518510;Sportwettbetrug §§ 265c, 265e StGB;2;0;0;50;0;50
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;0;-;-;-;-;-
518800;Kreditvermittlungsbetrug § 263 StGB;284;25.4;32.4;9.9;15.1;17.3
518900;Sonstige weitere Betrugsarten;168,559;20.4;22.2;17.5;22.4;17.4
520000;Veruntreuungen §§ 266, 266a, 266b StGB;11,313;33.7;28.1;17.2;20;1.1
521000;Untreue § 266 StGB;4,850;30.1;26.6;16.1;26.2;1
521079;Sonstige Untreue;4,749;30;26.6;15.9;26.4;1.1
521100;Untreue bei Kapitalanlagegeschäften;101;37.6;24.8;21.8;15.8;0
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;5,982;37.6;29;17.5;15.4;0.4
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;481;20.6;32.8;23.5;13.3;9.8
530000;Unterschlagung §§ 246, 247, 248a StGB;115,622;23.5;28.6;22.5;23.4;2.1
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;107,287;23.1;28.7;22.8;23.3;2.2
531000;Unterschlagung von Kfz §§ 246, 247 StGB;8,335;28;27.9;18.3;24.8;1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;108,462;25.5;27;20.1;20.6;6.8
540002;Mittelbare Falschbeurkundung;1,658;15.7;34.7;22.4;25.7;1.4
540003;Verändern von amtlichen Ausweisen;606;23.6;32.2;12.4;30;1.8
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;933;33.4;25.8;26.9;11.7;2.1
540006;Verschaffen von falschen amtlichen Ausweisen;3,731;38.7;21.7;12.7;25.7;1.2
540010;Missbrauch von Ausweispapieren § 281 StGB;3,073;21.6;26.2;17.2;31.6;3.4
540011;Missbrauch von Impfausweisen gem. § 281 StGB;117;33.3;29.9;14.5;20.5;1.7
540012;Missbrauch von Testzertifikaten gem. § 281 StGB;19;31.6;42.1;10.5;15.8;0
540013;Missbrauch von Gesundheitszeugnissen gem. § 281 StGB;36;33.3;30.6;13.9;19.4;2.8
540019;Missbrauch von sonstigen Ausweispapieren gem. § 281 StGB;2,901;20.9;25.9;17.4;32.3;3.4
540020;Urkundenfälschung § 267 StGB;64,331;28.5;28.9;17.9;22.9;1.8
540021;Fälschung von Impfausweisen und Gebrauch gefälschter Impfausweise gem. § 267 StGB;9,284;30.2;24.2;21.5;22.6;1.6
540022;Fälschung von Testzertifikaten und Gebrauch gefälschter Testzertifikate gem. § 267 StGB;1,037;35.8;25.3;17.2;19;2.8
540023;Fälschung von Genesenenbescheinigungen und Gebrauch gefälschter Genesenenbescheinigungen gem. § 267 StGB;227;36.6;33.9;18.1;9.3;2.2
540029;sonstige Urkundenfälschung gem. § 267 StGB;53,783;28.1;29.7;17.3;23;1.9
540030;Vorbereitung der Fälschung von amtlichen Ausweisen § 275 StGB;1,446;23.7;24.7;20.2;27.7;3.7
540031;Vorbereitung der Herstellung von unrichtigen Impfausweisen gem. § 275 StGB;855;26.4;25.7;13.9;29.9;4
540039;Vorbereitung der Fälschung von sonstigen amtlichen Ausweisen gem. § 275 StGB;591;19.6;23.2;29.3;24.5;3.4
540040;Unbefugtes Ausstellen von Gesundheitszeugnissen § 277 StGB;1,089;20.6;30.4;16.9;26.8;5.3
540041;Unbefugtes Ausstellen von Impfausweisen gem. § 277 StGB;375;21.6;28.8;12.5;32.8;4.3
540042;Unbefugtes Ausstellen von Testzertifikaten gem. § 277 StGB;105;21;27.6;33.3;15.2;2.9
540043;Unbefugtes Ausstellen von Genesenenbescheinigungen gem. § 277 StGB;19;31.6;21.1;26.3;21.1;0
540049;Unbefugtes Ausstellen von sonstigen Gesundheitszeugnissen gem. § 277 StGB;590;19.5;32.2;16.4;25.3;6.6
540050;Ausstellen unrichtiger Gesundheitszeugnisse § 278 StGB;4,361;10.2;12.8;64;11.6;1.4
540051;Ausstellen unrichtiger Impfausweise gem. § 278 StGB;302;12.6;22.5;9.3;50.3;5.3
540052;Ausstellen unrichtiger Testzertifikate gem. § 278 StGB;174;20.7;23.6;26.4;27;2.3
540053;Ausstellen unrichtiger Genesenenbescheinigungen gem. § 278 StGB;36;13.9;27.8;16.7;33.3;8.3
540059;Ausstellen sonstiger unrichtiger Gesundheitszeugnisse gem. § 278 StGB;3,849;9.5;11.4;70.5;7.7;0.9
540060;Gebrauch unrichtiger Gesundheitszeugnisse § 279 StGB;12,402;20.7;26.1;28.1;19.5;5.5
540061;Gebrauch unrichtiger Impfausweise gem. § 279 StGB;6,772;16.9;25.6;37.4;19.6;0.5
540062;Gebrauch unrichtiger Testzertifikate gem. § 279 StGB;524;21.9;33;25;18.1;1.9
540063;Gebrauch unrichtiger Genesenenbescheinigungen gem. § 279 StGB;161;48.4;26.1;8.7;14.9;1.9
540069;Gebrauch sonstiger unrichtiger Gesundheitszeugnisse gem. § 279 StGB;4,945;24.9;26;16.4;19.8;12.9
541000;Fälschung technischer Aufzeichnungen § 268 StGB;308;47.7;25.3;16.2;8.1;2.6
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;72;70.8;18.1;8.3;2.8;0
541079;Sonstige Fälschung technischer Aufzeichnungen;236;40.7;27.5;18.6;9.7;3.4
542000;Fälschung zur Erlangung von Betäubungsmitteln;1,481;23;32.6;25.8;17.6;1
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;13,043;18.6;22.9;11;8.5;39
543010;Fälschung beweiserheblicher Daten § 269 StGB;12,537;18.6;22.2;11.1;8.4;39.7
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;506;18.6;39.9;8.1;11.5;21.9
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks, Wechseln und anderen körperlichen unbaren Zahlungsinstrumenten sowie die Vorbereitung des Diebstahls und der Unterschlagung §§ 146-149, 151, 152, 152a, 152b, 152c StGB;7,238;15.4;29.4;22.1;31.6;1.5
550010;Gewerbs- oder bandenmäßige Geldfälschung §§ 146 Abs. 2, 151, 152 StGB;32;18.8;25;12.5;43.8;0
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149, 151, 152 StGB;1,015;23;26.9;20.3;28.8;1.1
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3, 151, 152 StGB;861;26.7;27.1;21.7;23.2;1.3
551020;Wertzeichenfälschung §§ 148, 152 StGB;9;11.1;11.1;22.2;55.6;0
551030;Vorbereitung der Fälschung von Geld und Wertzeichen §§ 149, 151, 152 StGB;145;1.4;26.9;11.7;60;0
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147, 151, 152 StGB;4,526;17.4;33.7;25.9;22.6;0.5
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3, 151, 152 StGB;3,569;16.2;34.3;24.9;23.9;0.7
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147, 151, 152 StGB;957;21.8;31.1;29.3;17.8;0
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks, Wechseln und anderen körperlichen unbaren Zahlungsinstrumenten §§ 152a, 152b StGB;1,651;5.1;19.6;12.9;57.8;4.5
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks, Wechsel und anderer körperlicher unbarer Zahlungsinstrumente §§ 152a, 152b StGB;1,058;5.3;13.8;10;65.7;5.2
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks, Wechsel und anderer körperlicher unbarer Zahlungsinstrumente;140;10.7;24.3;10;49.3;5.7
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;918;4.5;12.2;10;68.2;5.1
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks, Wechsel und anderer körperlicher unbarer Zahlungsinstrumente §§ 152a, 152b StGB;593;4.9;30;18;43.7;3.4
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks, Wechsel und anderer körperlicher unbarer Zahlungsinstrumente;135;6.7;48.1;11.1;23.7;10.4
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;458;4.4;24.7;20.1;49.6;1.3
