1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;
Schluessel;Straftat;Gemeindeschluessel;Stadt;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasse Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Aufkaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an Gesamtzahl;
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;8121000;Heilbronn;699;556.5;110;15.7;0;0;119;17;106;90;16;60;56.6;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5916000;Herne;1,887;1,204.80;548;29;0;0;188;10;190;162;28;87;45.8;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;3254021;Hildesheim;1,322;1,317.80;323;24.4;0;0;290;21.9;215;174;41;100;46.5;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9161000;Ingolstadt;1,125;815.1;119;10.6;0;0;208;18.5;204;170;34;139;68.1;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16053000;Jena;567;513.1;101;17.8;0;0;86;15.2;80;69;11;40;50;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;7312000;Kaiserslautern;667;671.8;179;26.8;0;0;145;21.7;118;102;16;48;40.7;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;8212000;Karlsruhe;3,727;1,216.00;608;16.3;0;0;522;14;440;382;58;271;61.6;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;6611000;Kassel;3,536;1,764.40;934;26.4;0;0;707;20;366;323;43;191;52.2;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;1002000;Kiel;5,193;2,108.90;923;17.8;0;0;750;14.4;391;339;52;148;37.9;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;7111000;Koblenz;830;730.4;165;19.9;0;0;132;15.9;137;111;26;73;53.3;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5315000;Köln;21,424;1,996.50;5,760;26.9;0;0;2,269;10.6;1,763;1,447;316;1,044;59.2;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5114000;Krefeld;4,364;1,922.00;830;19;0;0;470;10.8;400;344;56;204;51;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14713000;Leipzig;15,154;2,517.80;2,719;17.9;0;0;2,070;13.7;1,283;1,153;130;562;43.8;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5316000;Leverkusen;1,806;1,102.20;471;26.1;0;0;125;6.9;143;124;19;52;36.4;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;1003000;Lübeck;3,056;1,413.00;730;23.9;0;0;384;12.6;318;266;52;133;41.8;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;7314000;Ludwigshafen am Rhein;1,939;1,126.40;443;22.8;0;0;322;16.6;305;268;37;184;60.3;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15003000;Magdeburg;4,976;2,106.80;1,015;20.4;0;0;1,076;21.6;406;369;37;124;30.5;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;7315000;Mainz;1,567;720.3;290;18.5;0;0;227;14.5;192;164;28;94;49;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;8222000;Mannheim;4,178;1,339.80;581;13.9;0;0;684;16.4;495;420;75;324;65.5;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5170024;Moers;1,667;1,607.10;481;28.9;0;0;130;7.8;85;77;8;33;38.8;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5116000;Mönchengladbach;3,904;1,495.80;1,035;26.5;0;0;451;11.6;369;317;52;153;41.5;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5117000;Mülheim an der Ruhr;1,553;909.6;456;29.4;0;0;178;11.5;188;154;34;118;62.8;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9162000;München;9,078;610.2;1,454;16;0;0;1,828;20.1;1,380;1,185;195;850;61.6;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5515000;Münster;7,117;2,240.10;957;13.4;0;0;1,179;16.6;598;557;41;353;59;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5162024;Neuss;1,837;1,202.80;440;24;0;0;152;8.3;172;154;18;109;63.4;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9564000;Nürnberg;4,088;800.6;900;22;0;0;1,007;24.6;822;693;129;521;63.4;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5119000;Oberhausen;2,088;1,000.20;467;22.4;0;0;382;18.3;300;249;51;162;54;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;6413000;Offenbach am Main;1,454;1,107.40;293;20.2;0;0;219;15.1;180;163;17;124;68.9;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;3403000;Oldenburg (Oldenburg);1,854;1,088.10;225;12.1;0;0;403;21.7;309;267;42;127;41.1;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;3404000;Osnabrück;2,511;1,521.50;376;15;0;0;452;18;397;337;60;240;60.5;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;5774032;Paderborn;1,990;1,304.70;426;21.4;0;0;279;14;212;188;24;83;39.2;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;8231000;Pforzheim;737;587.1;161;21.8;0;0;146;19.8;156;131;25;94;60.3;1266794
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12054000;Potsdam;2,856;1,559.30;483;16.9;0;0;803;28.1;240;214;26;143;59.6;1266794
