1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
511300;Warenbetrug;Hamburg;54;54;0;5;7;22;13;6;1;0;0;0;16,701;4;80
511300;Warenbetrug;Hessen;11;11;0;1;0;4;1;4;0;0;1;0;33,803;1;100
511300;Warenbetrug;Mecklenburg-Vorpommern;45;44;1;0;0;1;0;3;15;19;4;2;627,837;0;0
511300;Warenbetrug;Niedersachsen;167;164;3;10;15;67;31;23;4;8;2;4;1,300,226;10;100
511300;Warenbetrug;Nordrhein-Westfalen;219;214;5;9;12;93;48;31;3;9;2;7;1,446,623;9;100
511300;Warenbetrug;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511300;Warenbetrug;Saarland;4;3;1;0;0;0;0;3;0;0;0;0;2,220;0;0
511300;Warenbetrug;Sachsen;41;39;2;1;1;7;7;19;3;1;0;0;51,914;1;100
511300;Warenbetrug;Sachsen-Anhalt;36;33;3;0;0;15;6;8;0;1;1;2;285,065;0;0
511300;Warenbetrug;Schleswig-Holstein;2;2;0;0;0;0;0;0;0;1;0;1;738,000;0;0
511300;Warenbetrug;Thüringen;10;10;0;1;0;3;3;0;0;2;1;0;84,343;1;100
511300;Warenbetrug;Bundesrepublik Deutschland;1,089;1,029;60;43;48;327;240;223;42;67;15;24;5,854,627;40;93
513000;Kapitalanlage- und Anlagebetrug;Baden-Württemberg;362;354;8;3;0;2;18;13;19;141;32;126;26,660,162;3;100
513000;Kapitalanlage- und Anlagebetrug;Bayern;303;293;10;14;1;3;23;38;24;77;42;71;25,778,955;14;100
